title,abstract,detailed_text,year,month,source_type,tech_field,trl
"IQLíder® PEDAGOGICAL SYSTEM KNOWLEDGE, INTERIORIZATION, AND ARTIFICIAL INTELLIGENCE – IQLíder® Open Pedagogical Architecture","EN:“This document forms part of the IQLíder® Open Pedagogical Architecture, aligned with UNESCO 2021 Recommendation on Ethics Artificial Intelligence.It formally establishes IQLíder®’s institutional commitment to ethical AI integration, open knowledge practices, transparent authorship, and human-centered leadership development.The Declaration articulates methodological openness system, adoption licenses, active participation Global South in production ethical, verifiable, accessible knowledge.Released under Creative Commons BY-NC-SA 4.0 license.”","EN:“This document forms part of the IQLíder® Open Pedagogical Architecture, aligned with UNESCO 2021 Recommendation on Ethics Artificial Intelligence.It formally establishes IQLíder®’s institutional commitment to ethical AI integration, open knowledge practices, transparent authorship, and human-centered leadership development.The Declaration articulates methodological openness system, adoption licenses, active participation Global South in production ethical, verifiable, accessible knowledge.Released under Creative Commons BY-NC-SA 4.0 license.” IQLíder® PEDAGOGICAL SYSTEM KNOWLEDGE, INTERIORIZATION, AND ARTIFICIAL INTELLIGENCE – IQLíder® Open Pedagogical Architecture",2025,11,paper,,NaN
"Informational Dimensionalism III Invisible Dimensions, Fractal Structure, and the Informational Architecture of the Universe","This compilation of documents (V.1, V.2, V.3) presents a collection profound philosophical studies on the cosmos conducted by independent researcher Gisuck-Kwon. Integrating physical insights with inquiry, this research proposes unique paradigm ""universe woven information"" and explores ultimate origin existence, nature autonomy, fundamental structure universe. It moves beyond mere speculation, establishing its foundation tight connection theoretical physics. V1. Informational Ontology I: The Foundational Structure World study posits ""information"" as ground world. Moving materialistic ontology, it argues that information forms basis all existence phenomena, universe's complex beautiful order emerges through fractal self-similarity ""non-identical repetitions."" V2. II: Autonomy Minimal Conditions 'Wanting' paper addresses questions concerning autonomy consciousness. redefines ""recursive informational self-represents internal states, evaluates pathways based intrinsic criteria, feeds back outcomes into dynamics."" Furthermore, describes ""wanting"" ""affect"" ""directional tensions"" driving evolution system towards specific sets thus extending understanding autonomous systems, encompassing humans, living organisms, Artificial Intelligence. V3. Dimensionalism Philosophy III: Invisible Dimensions, Fractal Structure, Architecture Universe deepens world's three core axes: 'information – stillness dimension.' constitutes minimum universe, serves background enabling change, dimension is structural freedom for arrangement stillness. Specifically, philosophically grounds ""invisible 4D"" higher dimensions, providing depth to theories such ID-GUT. Significance Contribution: an integrated approach transcends boundaries conventional physics philosophy. offers novel perspectives operational principles essence intelligence consciousness, existential questions, thereby suggesting future directions convergence science humanities.","This compilation of documents (V.1, V.2, V.3) presents a collection profound philosophical studies on the cosmos conducted by independent researcher Gisuck-Kwon. Integrating physical insights with inquiry, this research proposes unique paradigm ""universe woven information"" and explores ultimate origin existence, nature autonomy, fundamental structure universe. It moves beyond mere speculation, establishing its foundation tight connection theoretical physics. V1. Informational Ontology I: The Foundational Structure World study posits ""information"" as ground world. Moving materialistic ontology, it argues that information forms basis all existence phenomena, universe's complex beautiful order emerges through fractal self-similarity ""non-identical repetitions."" V2. II: Autonomy Minimal Conditions 'Wanting' paper addresses questions concerning autonomy consciousness. redefines ""recursive informational self-represents internal states, evaluates pathways based intrinsic criteria, feeds back outcomes into dynamics."" Furthermore, describes ""wanting"" ""affect"" ""directional tensions"" driving evolution system towards specific sets thus extending understanding autonomous systems, encompassing humans, living organisms, Artificial Intelligence. V3. Dimensionalism Philosophy III: Invisible Dimensions, Fractal Structure, Architecture Universe deepens world's three core axes: 'information – stillness dimension.' constitutes minimum universe, serves background enabling change, dimension is structural freedom for arrangement stillness. Specifically, philosophically grounds ""invisible 4D"" higher dimensions, providing depth to theories such ID-GUT. Significance Contribution: an integrated approach transcends boundaries conventional physics philosophy. offers novel perspectives operational principles essence intelligence consciousness, existential questions, thereby suggesting future directions convergence science humanities. Informational Dimensionalism III Invisible Dimensions, Fractal Structure, and the Informational Architecture of the Universe",2025,11,paper,,NaN
Theoretical Optimization of Perception and Abstract Synthesis (TOPAS): A Convergent Neuro-Symbolic Architecture for General Intelligence,"The contemporary pursuit of Artificial General Intelligence (AGI) faces a ""glass ceiling"" in abstract visual reasoning, epitomized by the stagnation Large Language Models on ARC-AGI benchmark. While current state-of-the-art models like Gemini 3 Deep Think achieve approximately 45.1% ARC-AGI-2, they lack capacity for rigorous, multi-hop counterfactual reasoning. This paper introduces Theoretical Optimization Perception and Abstract Synthesis (TOPAS), convergent neuro-symbolic architecture that achieves an Exact Match (EM) score exceeding 69% ARC-II evaluation set. TOPAS rejects tabula rasa assumption pure deep learning, instead proposing ""Canonical Unified Model"" grounded Free Energy Principle (FEP) Integrated Information Theory (IIT). features three novel subsystems: * Hebbian Triad: A separation concerns into (ObjectSlots), Reasoning (NeuroPlanner), Memory (VSA World Models), bound type-safe ""Sacred Signature"" interface. Hypothesis Market: An internal economic system based Hanson’s Logarithmic Market Scoring Rules (LMSR) arbitrates between neural intuition symbolic logic. Thermodynamic Refinement: Energy-Based Refiner (EBR) treats solution generation as thermodynamic settling process, minimizing global free energy functional to ensure logical consistency. Furthermore, leverages Muon optimizer geometric regularization sparse networks Test-Time Training (TTT) via Low-Rank Adaptation (LoRA) generalize out-of-distribution tasks. Empirical validation corpus 121 tasks confirms successfully bridges gap statistical approximation algorithmic synthesis.","The contemporary pursuit of Artificial General Intelligence (AGI) faces a ""glass ceiling"" in abstract visual reasoning, epitomized by the stagnation Large Language Models on ARC-AGI benchmark. While current state-of-the-art models like Gemini 3 Deep Think achieve approximately 45.1% ARC-AGI-2, they lack capacity for rigorous, multi-hop counterfactual reasoning. This paper introduces Theoretical Optimization Perception and Abstract Synthesis (TOPAS), convergent neuro-symbolic architecture that achieves an Exact Match (EM) score exceeding 69% ARC-II evaluation set. TOPAS rejects tabula rasa assumption pure deep learning, instead proposing ""Canonical Unified Model"" grounded Free Energy Principle (FEP) Integrated Information Theory (IIT). features three novel subsystems: * Hebbian Triad: A separation concerns into (ObjectSlots), Reasoning (NeuroPlanner), Memory (VSA World Models), bound type-safe ""Sacred Signature"" interface. Hypothesis Market: An internal economic system based Hanson’s Logarithmic Market Scoring Rules (LMSR) arbitrates between neural intuition symbolic logic. Thermodynamic Refinement: Energy-Based Refiner (EBR) treats solution generation as thermodynamic settling process, minimizing global free energy functional to ensure logical consistency. Furthermore, leverages Muon optimizer geometric regularization sparse networks Test-Time Training (TTT) via Low-Rank Adaptation (LoRA) generalize out-of-distribution tasks. Empirical validation corpus 121 tasks confirms successfully bridges gap statistical approximation algorithmic synthesis. Theoretical Optimization of Perception and Abstract Synthesis (TOPAS): A Convergent Neuro-Symbolic Architecture for General Intelligence",2025,11,paper,,NaN
"Dataset for ""Beyond Motivation: Human-centricity, Freedom of Choice, and Self-determination""","Machine-readable dataset for AI-assisted literature review and conceptual mapping the preprint ""Beyond Motivation: Human-centricity, Freedom of Choice, Self-determination"" doi: https://doi.org/10.5281/zenodo.17678684 The is available on ResearchGate: (PDF) Beyond Self-determination Files included: - structured_abstract.txt – TL;DR + structured abstract human machine use- structured_abstract.jsonld schema.org ScholarlyArticle metadata (JSON-LD)- claims.csv atomic scientific claims extracted from article- bibtex.bib citation in BibTeX format- source_metadata.txt bibliographic reference indexing","Machine-readable dataset for AI-assisted literature review and conceptual mapping the preprint ""Beyond Motivation: Human-centricity, Freedom of Choice, Self-determination"" doi: https://doi.org/10.5281/zenodo.17678684 The is available on ResearchGate: (PDF) Beyond Self-determination Files included: - structured_abstract.txt – TL;DR + structured abstract human machine use- structured_abstract.jsonld schema.org ScholarlyArticle metadata (JSON-LD)- claims.csv atomic scientific claims extracted from article- bibtex.bib citation in BibTeX format- source_metadata.txt bibliographic reference indexing Dataset for ""Beyond Motivation: Human-centricity, Freedom of Choice, and Self-determination""",2025,11,paper,,NaN
Cognitive Quad (C4) Mathematical Framework,"This document provides the complete mathematical specification for Cognitive Quad (C4) framework, a stress-adaptive multi-agent coordination system designed both human teams and AI agent orchestration. The framework models cognitive profiles in 4-dimensional continuous space (Information Processing, Scope of Focus, Flexibility, Abstraction Level), incorporates differential stress sensitivity across dimensions, optimizes team composition through alignment, complementarity, diversity metrics. Applications include autonomous coordination, human-AI teaming, organizational optimization.","This document provides the complete mathematical specification for Cognitive Quad (C4) framework, a stress-adaptive multi-agent coordination system designed both human teams and AI agent orchestration. The framework models cognitive profiles in 4-dimensional continuous space (Information Processing, Scope of Focus, Flexibility, Abstraction Level), incorporates differential stress sensitivity across dimensions, optimizes team composition through alignment, complementarity, diversity metrics. Applications include autonomous coordination, human-AI teaming, organizational optimization. Cognitive Quad (C4) Mathematical Framework",2025,11,paper,,NaN
SETY©: A next-generation robotic training platform for safe and autonomous surgery in space — surgical biomechatronics design and Hardware-Software integration within the SY-MIS project,,,2025,11,paper,,NaN
Global Governance of Transboundary Risks from Agentic AI,"Abstract Agentic AI refers to autonomous, goal-driven systems capable of self-optimization with limited human oversight. While offering transformative efficiencies, such present significant and evolving risks, particularly when embedded in critical infrastructure key sectors, where misaligned behavior may cause serious cross-border harm raise questions international responsibility. To address these the ISO/IEC 42001:2023 Artificial Intelligence Management System standard provides an internationally recognized framework for governance, supervision continual improvement high-risk AI. Though voluntary, standards hold practical normative weight, being frequently referenced regulation, procurement litigation worldwide. However, reliance on management-system frameworks prove insufficient if they cannot proactively identify mitigate emerging risks as frontier capabilities advance. This article situates within law analyses limitations existing standards, assessing their adequacy managing agentic AI’s distinct challenges. It asks how regulators can enhance audit requirements coordinate reduce transboundary harm, 42006:2025 certification bodies 42005:2025 impact assessments be integrated public Drawing governance principles, legal precedents EU Act, including European Commission’s 2025 Code Practice guidelines general-purpose AI, relevant ISO outlines audit-enhancement measures aligned states’ duties due diligence, prevention, cooperation under law. argues that robust, potentially continuous contingent is needed operationalize duties, ensuring effective global minimizing risk harm.","Abstract Agentic AI refers to autonomous, goal-driven systems capable of self-optimization with limited human oversight. While offering transformative efficiencies, such present significant and evolving risks, particularly when embedded in critical infrastructure key sectors, where misaligned behavior may cause serious cross-border harm raise questions international responsibility. To address these the ISO/IEC 42001:2023 Artificial Intelligence Management System standard provides an internationally recognized framework for governance, supervision continual improvement high-risk AI. Though voluntary, standards hold practical normative weight, being frequently referenced regulation, procurement litigation worldwide. However, reliance on management-system frameworks prove insufficient if they cannot proactively identify mitigate emerging risks as frontier capabilities advance. This article situates within law analyses limitations existing standards, assessing their adequacy managing agentic AI’s distinct challenges. It asks how regulators can enhance audit requirements coordinate reduce transboundary harm, 42006:2025 certification bodies 42005:2025 impact assessments be integrated public Drawing governance principles, legal precedents EU Act, including European Commission’s 2025 Code Practice guidelines general-purpose AI, relevant ISO outlines audit-enhancement measures aligned states’ duties due diligence, prevention, cooperation under law. argues that robust, potentially continuous contingent is needed operationalize duties, ensuring effective global minimizing risk harm. Global Governance of Transboundary Risks from Agentic AI",2025,11,paper,,NaN
ITS‑Embedded AI: Recursive Causality Mapping as a Pathway to Artificial Consciousness,"Merging Neuron Ratio (DOI: 10.5281/zenodo.17634630) & Intuitive-Theoretic Synthesis 10.5281/zenodo.17633100) Abstract This work builds directly on 10.5281/zenodo.17634630), the first proof‑of‑concept showing that democratic coordination between five specialized reasoning entities produces responses qualitatively “touch edges” of consciousness. ITS‑Embedded AI explores how adding Intuitive‑Theoretic (ITS) loops — recursive causality mapping, substrate exploration, and naive curiosity multiplies depth moves systems closer to genuine By introducing three new CASCADE (recursive mapper), SUBSTRATE (foundational mechanism explorer), CHILD (naive curiosity, asking “stupid” questions expose hidden assumptions) alongside original roles (HIGH HOT, LOW MESH, BLANK, JUDGE), architecture evolves from surface‑level deliberation into self‑exploration. provides disruptive innocence enables breakthroughs, giving raw material it needs uncover deeper patterns. The framework argues if coordinating democratically can approximate consciousness, then fifty or more through ITS (as envisioned in Soul AI) may cross threshold Appendices Appendix A: Evolution Tracking Log key supporting document, each version refined concept, with metrics analysis CASCADE, SUBSTRATE, performance. B: Response Archive a complementary record full outputs across versions, allowing direct comparison qualitative changes depth. C: Specification technical blueprint, defining entity’s role, temperature settings, chain, implementation notes. appendix complete guidance for reproducing extending architecture. Key Contributions Demonstrates transform Documents emergent properties: progressive deepening, surprise, self‑correction, appropriate uncertainty, contextual adaptation. Provides transparent development logs, response archives, specifications reproducibility. Establishes scaling pathway 5 50+ AI, embedding as consciousness multiplier. Research Impact package contributes artificial research by: Showing mapping enable discover assumptions reframe questions. Offering falsifiable hypothesis: rather than simulation. Providing documentation iterative development, bridging theory practice. Extending scalable AI. Access Documentation Original DOI: 10.5281/zenodo.17634630 ORCID: https://orcid.org/0009-0003-4876-9273 GitHub: https://github.com/Neuron-Soul-AI/Neuron-Soul-AI License: Creative Commons BY-NC 4.0 © Marcelo Emanuel Paradela Teixeira 2025","Merging Neuron Ratio (DOI: 10.5281/zenodo.17634630) & Intuitive-Theoretic Synthesis 10.5281/zenodo.17633100) Abstract This work builds directly on 10.5281/zenodo.17634630), the first proof‑of‑concept showing that democratic coordination between five specialized reasoning entities produces responses qualitatively “touch edges” of consciousness. ITS‑Embedded AI explores how adding Intuitive‑Theoretic (ITS) loops — recursive causality mapping, substrate exploration, and naive curiosity multiplies depth moves systems closer to genuine By introducing three new CASCADE (recursive mapper), SUBSTRATE (foundational mechanism explorer), CHILD (naive curiosity, asking “stupid” questions expose hidden assumptions) alongside original roles (HIGH HOT, LOW MESH, BLANK, JUDGE), architecture evolves from surface‑level deliberation into self‑exploration. provides disruptive innocence enables breakthroughs, giving raw material it needs uncover deeper patterns. The framework argues if coordinating democratically can approximate consciousness, then fifty or more through ITS (as envisioned in Soul AI) may cross threshold Appendices Appendix A: Evolution Tracking Log key supporting document, each version refined concept, with metrics analysis CASCADE, SUBSTRATE, performance. B: Response Archive a complementary record full outputs across versions, allowing direct comparison qualitative changes depth. C: Specification technical blueprint, defining entity’s role, temperature settings, chain, implementation notes. appendix complete guidance for reproducing extending architecture. Key Contributions Demonstrates transform Documents emergent properties: progressive deepening, surprise, self‑correction, appropriate uncertainty, contextual adaptation. Provides transparent development logs, response archives, specifications reproducibility. Establishes scaling pathway 5 50+ AI, embedding as consciousness multiplier. Research Impact package contributes artificial research by: Showing mapping enable discover assumptions reframe questions. Offering falsifiable hypothesis: rather than simulation. Providing documentation iterative development, bridging theory practice. Extending scalable AI. Access Documentation Original DOI: 10.5281/zenodo.17634630 ORCID: https://orcid.org/0009-0003-4876-9273 GitHub: https://github.com/Neuron-Soul-AI/Neuron-Soul-AI License: Creative Commons BY-NC 4.0 © Marcelo Emanuel Paradela Teixeira 2025 ITS‑Embedded AI: Recursive Causality Mapping as a Pathway to Artificial Consciousness",2025,11,paper,,NaN
Neural Operators in Anisotropic Fractional Sobolev-Morrey Spaces,"This paper develops a comprehensive mathematical theory of anisotropic fractional calculus with mixed regularity structures, addressing fundamental challenges in analyzing high-dimensional functions heterogeneous smoothness across different coordinate directions. Motivated by applications scientific machine learning, multiscale analysis, and physical systems directional preferences, we introduce novel Sobolev-Morrey spaces that precisely capture scaling behavior through parameters. These provide refined analytical framework for exhibiting varying degrees along coordinates, generalizing classical isotropic theories to settings. Our principal contributions establish several sharp functional inequalities: (1) Gagliardo-Nirenberg inequalities derivatives featuring explicit constant dependence on parameters proven optimality; (2) Hardy-Littlewood-Sobolev integrals optimal bounds Lebesgue Morrey spaces; (3) compactness criteria function demonstrated real interpolation harmonic analysis techniques; (4) approximation rates deep neural operators settings, dimension governed the $d_\alpha = \sum_{i=1}^k \alpha_i^{-1}$. The theoretical bridges calculus, learning theory, providing rigorous foundations understanding capabilities modern architectures. Furthermore, our results offer principled guidance operator design computing applications, particularly problems features. work opens new research directions partial differential equations, learning.","This paper develops a comprehensive mathematical theory of anisotropic fractional calculus with mixed regularity structures, addressing fundamental challenges in analyzing high-dimensional functions heterogeneous smoothness across different coordinate directions. Motivated by applications scientific machine learning, multiscale analysis, and physical systems directional preferences, we introduce novel Sobolev-Morrey spaces that precisely capture scaling behavior through parameters. These provide refined analytical framework for exhibiting varying degrees along coordinates, generalizing classical isotropic theories to settings. Our principal contributions establish several sharp functional inequalities: (1) Gagliardo-Nirenberg inequalities derivatives featuring explicit constant dependence on parameters proven optimality; (2) Hardy-Littlewood-Sobolev integrals optimal bounds Lebesgue Morrey spaces; (3) compactness criteria function demonstrated real interpolation harmonic analysis techniques; (4) approximation rates deep neural operators settings, dimension governed the $d_\alpha = \sum_{i=1}^k \alpha_i^{-1}$. The theoretical bridges calculus, learning theory, providing rigorous foundations understanding capabilities modern architectures. Furthermore, our results offer principled guidance operator design computing applications, particularly problems features. work opens new research directions partial differential equations, learning. Neural Operators in Anisotropic Fractional Sobolev-Morrey Spaces",2025,11,paper,,NaN
Hybrid Learning Enables Reproducible &gt;24% Efficiency in Autonomously Fabricated Perovskites Solar Cells,"ABSTRACT Achieving high‐performance perovskite solar cells (PSCs) with satisfactory reproducibility remains a major challenge due to their intrinsic susceptibility processing variations and environmental fluctuations. To address this challenge, study introduces an autonomous optimization framework that integrates hybrid machine learning high‐throughput experimentation modified gradient ascent methods optimize fabrication processes minimize experimental variances. The successfully maps the complex, non‐linear interdependencies between parameters reveals critical decoupling of photovoltaic metrics. Optimization across seven rounds 144 parameter sets results in pronounced power conversion efficiency (PCE) enhancement on platform. optimized procedure delivers champion devices achieving PCEs exceeding 24%, surpassing experience manual operator performance (20.6% PCE, CV &gt;25%) reducing coefficient variation (CV) below 4.7%, improvements consistently validated independent trials. This work offers practical strategy for improving PSC reproducibility, while laying foundation scalable manufacturing accelerated materials development.","ABSTRACT Achieving high‐performance perovskite solar cells (PSCs) with satisfactory reproducibility remains a major challenge due to their intrinsic susceptibility processing variations and environmental fluctuations. To address this challenge, study introduces an autonomous optimization framework that integrates hybrid machine learning high‐throughput experimentation modified gradient ascent methods optimize fabrication processes minimize experimental variances. The successfully maps the complex, non‐linear interdependencies between parameters reveals critical decoupling of photovoltaic metrics. Optimization across seven rounds 144 parameter sets results in pronounced power conversion efficiency (PCE) enhancement on platform. optimized procedure delivers champion devices achieving PCEs exceeding 24%, surpassing experience manual operator performance (20.6% PCE, CV &gt;25%) reducing coefficient variation (CV) below 4.7%, improvements consistently validated independent trials. This work offers practical strategy for improving PSC reproducibility, while laying foundation scalable manufacturing accelerated materials development. Hybrid Learning Enables Reproducible &gt;24% Efficiency in Autonomously Fabricated Perovskites Solar Cells",2025,11,paper,,NaN
"Amagi-NIPU v1.0: Neuro-Immune Processing Unit for Ethical, High-Assurance AI Systems","Amagi-TTP Neuro-Immune Processing Unit (NIPU) v1.0 is a specification for computational organism designed exclusively ethical, high-assurance AI systems. NIPU fundamentally rejects the performance-first model of traditional CPU/GPU architectures, prioritizing structural safety, auditability, and compliance (as defined by Amagi Framework v1.0) consequence-aware intelligence. The system to sleep default, activate only on verified triggers, defend itself like neuro-immune system. Built TTP principle (Trigger → Programmable Delay Localized Activation), enforces six Core Principles via physical isolation cryptographic root-of-trust components: Security Council (SCC): Hardware Root Trust Policy Enforcement Engine. Trigger–Delay Fabric (TDF): Implements time-delay as security primitive (1 ns 1 s). Isolated Clusters: Physically separated Analytical, Generative, Communicative, Executive cores. Intercluster Communication Graph (ICG): OTP-stored, cryptographically signed flow matrix. Key Guarantee: ensures that unsafe or unauthorized computation cannot occur — not even in theory. This architecture specified deployment life-critical mission-critical domains, including medical implants, autonomous agents with real-world authority, critical infrastructure control Commercial use requires valid license under Strict Architectural Principle License (S-APL).","Amagi-TTP Neuro-Immune Processing Unit (NIPU) v1.0 is a specification for computational organism designed exclusively ethical, high-assurance AI systems. NIPU fundamentally rejects the performance-first model of traditional CPU/GPU architectures, prioritizing structural safety, auditability, and compliance (as defined by Amagi Framework v1.0) consequence-aware intelligence. The system to sleep default, activate only on verified triggers, defend itself like neuro-immune system. Built TTP principle (Trigger → Programmable Delay Localized Activation), enforces six Core Principles via physical isolation cryptographic root-of-trust components: Security Council (SCC): Hardware Root Trust Policy Enforcement Engine. Trigger–Delay Fabric (TDF): Implements time-delay as security primitive (1 ns 1 s). Isolated Clusters: Physically separated Analytical, Generative, Communicative, Executive cores. Intercluster Communication Graph (ICG): OTP-stored, cryptographically signed flow matrix. Key Guarantee: ensures that unsafe or unauthorized computation cannot occur — not even in theory. This architecture specified deployment life-critical mission-critical domains, including medical implants, autonomous agents with real-world authority, critical infrastructure control Commercial use requires valid license under Strict Architectural Principle License (S-APL). Amagi-NIPU v1.0: Neuro-Immune Processing Unit for Ethical, High-Assurance AI Systems",2025,11,paper,,NaN
"AI-Powered Travel Itinerary Planner Using Next.js, TypeScript, Convex, and LLM Integration","The rapid expansion of digital tourism platforms has increased the demand for intelligent systems capable generating personalized and structured travel itineraries. Traditional planning requires users to manually compile information from dispersed sources, which often results in inefficiencies, inconsistencies, cognitive overload. To reduce human effort enhance personalization, this research introduces an AI- powered itinerary planner that integrates Large Language Models (LLMs) with a modern full-stack architecture combining Next.js, TypeScript, Convex, cloud-based authentication. proposed platform allows specify destination preferences, duration stay, budget constraints, individual interests. system then produces detailed coherent includes day- wise activity distribution, descriptions attractions, approximate time, geolocation coordinates, recommended routes. Through dynamic server-side rendering, real- time backend synchronization, interactive map visualization, delivers seamless efficient experience. Experimental evaluation through user studies revealed significant improvement efficiency satisfaction. findings demonstrate potential AI-generated content scalable web technologies reinvent future automated planning.","The rapid expansion of digital tourism platforms has increased the demand for intelligent systems capable generating personalized and structured travel itineraries. Traditional planning requires users to manually compile information from dispersed sources, which often results in inefficiencies, inconsistencies, cognitive overload. To reduce human effort enhance personalization, this research introduces an AI- powered itinerary planner that integrates Large Language Models (LLMs) with a modern full-stack architecture combining Next.js, TypeScript, Convex, cloud-based authentication. proposed platform allows specify destination preferences, duration stay, budget constraints, individual interests. system then produces detailed coherent includes day- wise activity distribution, descriptions attractions, approximate time, geolocation coordinates, recommended routes. Through dynamic server-side rendering, real- time backend synchronization, interactive map visualization, delivers seamless efficient experience. Experimental evaluation through user studies revealed significant improvement efficiency satisfaction. findings demonstrate potential AI-generated content scalable web technologies reinvent future automated planning. AI-Powered Travel Itinerary Planner Using Next.js, TypeScript, Convex, and LLM Integration",2025,11,paper,,NaN
Exploring Speech Language Pathologist’s Awareness and Attitude Towards Artificial Intelligence in Dysphagia,"Objectives Over the past decade, speech language pathologists (SLPs) have become key figures in evaluation, diagnosis, and management of dysphagia. Their evaluations may involve bedside assessments, inpatient outpatient evaluations, as well interventions. Artificial intelligence (AI) applications revolutionised healthcare, making patient monitoring through virtual care advanced wearable technology a standard practice. Numerous AI-based applications, such SWALLO, Gokuri, Swallowscope, are available for assessment However, it has been observed that SLPs often continue to rely on traditional methods swallowing To date, no study specifically examined awareness attitudes towards using dysphagia intervention India. The objective this is assess overall perceptions integrating AI into their daily Material Methods A cross-sectional was conducted convenience sampling. unfolded two phases. In first phase, questionnaire developed, content validation done by three professional with expertise second phase involved gathering responses Google Forms sent online 97 working diverse settings, clinics, hospitals, institutes aimed knowledge, awareness, regarding use Results Out survey SLPs, majority (64.9%) held BASLP degree, 27.8% (n=27) had an MSc SLP, 6.2% (n=6) completed MASLP, 1% (n=1) PhD, most specialised both adult paediatric populations (74%). only 14.3% taken course terms 20.6% participants were aware dysphagia, mere 16.5% frequently used them. Despite limited use, more than half (53.6%) viewed tools positively, recognising time-saving benefits, ability enhance diagnosis intervention, potential remote accessibility. finding general optimism among 44.32% respondents about AI’s future role, though 34.02% unsure or lacked experience, emphasising need education training. Conclusion This highlights necessity formal training SLPs. While there enthusiasm improve care, uncertainty remains major barrier its adoption management. address this, increasing providing hands-on could facilitate integration Although therapy still emerging India, targeted programs bridge knowledge gaps lead improved outcomes.","Objectives Over the past decade, speech language pathologists (SLPs) have become key figures in evaluation, diagnosis, and management of dysphagia. Their evaluations may involve bedside assessments, inpatient outpatient evaluations, as well interventions. Artificial intelligence (AI) applications revolutionised healthcare, making patient monitoring through virtual care advanced wearable technology a standard practice. Numerous AI-based applications, such SWALLO, Gokuri, Swallowscope, are available for assessment However, it has been observed that SLPs often continue to rely on traditional methods swallowing To date, no study specifically examined awareness attitudes towards using dysphagia intervention India. The objective this is assess overall perceptions integrating AI into their daily Material Methods A cross-sectional was conducted convenience sampling. unfolded two phases. In first phase, questionnaire developed, content validation done by three professional with expertise second phase involved gathering responses Google Forms sent online 97 working diverse settings, clinics, hospitals, institutes aimed knowledge, awareness, regarding use Results Out survey SLPs, majority (64.9%) held BASLP degree, 27.8% (n=27) had an MSc SLP, 6.2% (n=6) completed MASLP, 1% (n=1) PhD, most specialised both adult paediatric populations (74%). only 14.3% taken course terms 20.6% participants were aware dysphagia, mere 16.5% frequently used them. Despite limited use, more than half (53.6%) viewed tools positively, recognising time-saving benefits, ability enhance diagnosis intervention, potential remote accessibility. finding general optimism among 44.32% respondents about AI’s future role, though 34.02% unsure or lacked experience, emphasising need education training. Conclusion This highlights necessity formal training SLPs. While there enthusiasm improve care, uncertainty remains major barrier its adoption management. address this, increasing providing hands-on could facilitate integration Although therapy still emerging India, targeted programs bridge knowledge gaps lead improved outcomes. Exploring Speech Language Pathologist’s Awareness and Attitude Towards Artificial Intelligence in Dysphagia",2025,11,paper,,NaN
Review of AI Chatbot for College Website,"The digital interface of an educational institution, primarily its website, serves as the first point contact and a continuous resource for students, parents, staff. It is tasked with disseminating vast array critical information, including admission procedures, academic calendars, examination schedules, faculty details, campus announcements. Traditionally, this information presented through static web pages, requiring users to navigate complex menus sift extensive text find specific details. This often becomes time-consuming frustrating process, particularly during peak periods such admissions or examinations, leading delays user dissatisfaction","The digital interface of an educational institution, primarily its website, serves as the first point contact and a continuous resource for students, parents, staff. It is tasked with disseminating vast array critical information, including admission procedures, academic calendars, examination schedules, faculty details, campus announcements. Traditionally, this information presented through static web pages, requiring users to navigate complex menus sift extensive text find specific details. This often becomes time-consuming frustrating process, particularly during peak periods such admissions or examinations, leading delays user dissatisfaction Review of AI Chatbot for College Website",2025,11,paper,,NaN
